9,0.5,0.66216,0.62185,0.11947,0.2867,0.22865,0.21988,0.25262,0.5
9,0.5,0.64865,0.64706,0.13274,0.26669,0.20578,0.20013,0.2576,0.39286
1,0.5,0.7027,0.68908,0.15487,0.39419,0.26933,0.33377,0.38715,0.42857
7,1,0.74324,0.7395,0.14602,0.44625,0.34028,0.41804,0.38715,0.32143
1,0.5,0.83784,0.84874,0.16814,0.52842,0.39475,0.4503,0.48181,0.5
1,0.5,0.7973,0.80672,0.17257,0.56809,0.38635,0.5102,0.47683,0.46429
9,0.5,0.62162,0.63866,0.13274,0.25606,0.18023,0.1817,0.24763,0.28571
9,0.5,0.53378,0.53782,0.11504,0.18452,0.14324,0.17314,0.143,0.25
9,0.5,0.53378,0.52941,0.11504,0.18435,0.1345,0.17446,0.16293,0.21429
2,1,0.54054,0.53782,0.11062,0.20418,0.18595,0.11126,0.15296,0.32143
8,0,0.38514,0.35294,0.084071,0.081282,0.069939,0.059908,0.073244,0.21429
9,0.5,0.64189,0.63866,0.12832,0.29786,0.21991,0.25148,0.25262,0.5
9,0.5,0.61486,0.63866,0.14159,0.31202,0.21184,0.21527,0.33234,0.5
9,0.5,0.61486,0.60504,0.12389,0.25571,0.20814,0.21988,0.20279,0.32143
1,0.5,0.71622,0.69748,0.14159,0.41491,0.33389,0.316,0.3423,0.39286
3,1,0.60135,0.59664,0.13717,0.25677,0.19502,0.24095,0.23269,0.39286
3,1,0.63514,0.63025,0.14602,0.28334,0.19671,0.24029,0.27753,0.35714
3,1,0.57432,0.57983,0.11062,0.2357,0.17485,0.17248,0.21774,0.32143
3,1,0.58784,0.56303,0.11947,0.22366,0.15467,0.23502,0.19781,0.28571
2,1,0.48649,0.57143,0.092921,0.12803,0.090787,0.12837,0.12805,0.28571
9,0.5,0.56757,0.57143,0.11062,0.19107,0.15904,0.17643,0.15296,0.28571
9,0.5,0.52703,0.5126,0.092921,0.15194,0.115,0.14022,0.1729,0.28571
6,0,0.48649,0.44538,0.070796,0.11705,0.099193,0.08295,0.10314,0.28571
9,0.5,0.47297,0.4958,0.092921,0.13848,0.086752,0.082291,0.16293,0.28571
3,1,0.63514,0.59664,0.11062,0.24491,0.19939,0.19157,0.20777,0.35714
3,1,0.61486,0.60504,0.10177,0.20878,0.15602,0.20803,0.17788,0.35714
3,1,0.56081,0.53782,0.11947,0.21622,0.17115,0.13364,0.21774,0.35714
9,0.5,0.49324,0.47899,0.092921,0.14167,0.087088,0.12508,0.16293,0.32143
3,1,0.65541,0.63025,0.13274,0.31185,0.23235,0.22581,0.30742,0.28571
5,0.5,0.44595,0.42017,0.075221,0.091553,0.076328,0.077682,0.083209,0.25
2,1,0.53378,0.52101,0.092921,0.14822,0.10894,0.13562,0.13802,0.28571
8,0,0.41892,0.40336,0.075221,0.089074,0.068595,0.075049,0.083209,0.21429
3,1,0.59459,0.62185,0.12389,0.27059,0.20377,0.22647,0.25262,0.46429
5,0.5,0.39865,0.35294,0.066372,0.075084,0.059852,0.066491,0.068261,0.17857
8,0,0.38514,0.37815,0.070796,0.061449,0.0538,0.065833,0.068261,0.17857
8,0,0.26351,0.23529,0.053098,0.025146,0.018493,0.030283,0.0284,0.14286
8,0,0.40541,0.36975,0.079646,0.083584,0.07162,0.071099,0.068261,0.17857
8,0,0.41892,0.39496,0.075221,0.088012,0.074647,0.079657,0.078226,0.25
1,0.5,0.84459,0.80672,0.14159,0.61041,0.423,0.34628,0.53662,0.64286
1,0.5,0.85811,0.81513,0.14602,0.69311,0.5148,0.34299,0.77578,0.60714
1,0.5,0.7027,0.71429,0.14602,0.44625,0.32448,0.37196,0.40708,0.57143
2,1,0.49324,0.4958,0.11062,0.1422,0.11701,0.082291,0.12706,0.28571
2,1,0.33784,0.34454,0.079646,0.067115,0.05649,0.046741,0.060289,0.21429
8,0,0.37162,0.34454,0.084071,0.074022,0.057162,0.073074,0.066268,0.21429
8,0,0.25676,0.2437,0.057522,0.033824,0.026228,0.026333,0.026407,0.21429
2,1,0.47297,0.46219,0.10177,0.14309,0.10928,0.10599,0.13353,0.25
2,1,0.31081,0.29412,0.070796,0.054542,0.044721,0.044766,0.046338,0.21429
5,0.5,0.36486,0.33613,0.079646,0.070303,0.062542,0.038183,0.061285,0.28571
2,1,0.44595,0.45378,0.097345,0.1252,0.10087,0.082291,0.1151,0.28571
5,0.5,0.40541,0.38655,0.084071,0.088897,0.063887,0.075049,0.090682,0.28571
3,1,0.66216,0.65546,0.13717,0.29184,0.22865,0.26991,0.24514,0.32143
3,1,0.64189,0.66387,0.12832,0.26173,0.19771,0.18828,0.26408,0.32143
1,0.5,0.77703,0.78151,0.16814,0.47547,0.34835,0.40224,0.44345,0.53571
9,0.5,0.65541,0.67227,0.13717,0.28157,0.22798,0.24951,0.24016,0.35714
9,0.5,0.54054,0.53782,0.11504,0.18257,0.13887,0.15273,0.16791,0.32143
2,1,0.56081,0.54622,0.11062,0.19373,0.16409,0.14088,0.1719,0.32143
9,0.5,0.52027,0.4958,0.10619,0.18169,0.14997,0.14154,0.15446,0.32143
8,0,0.27703,0.2521,0.070796,0.044272,0.034297,0.050691,0.040359,0.28571
4,0,0.13514,0.12605,0.048673,0.010448,0.0063885,0.0079,0.010962,0.14286
4,0,0.12838,0.12605,0.084071,0.009917,0.00807,0.009875,0.0084705,0.10714
1,0.5,0.69595,0.70588,0.12832,0.37223,0.29623,0.34431,0.32237,0.5
3,1,0.71622,0.7479,0.16372,0.39543,0.31473,0.3397,0.33234,0.28571
7,1,0.75676,0.77311,0.16814,0.48504,0.33995,0.40092,0.44694,0.32143
3,1,0.71622,0.72269,0.14159,0.37347,0.24815,0.30941,0.35227,0.32143
3,1,0.66216,0.66387,0.11947,0.34939,0.25958,0.19618,0.30742,0.39286
9,0.5,0.59459,0.58824,0.11504,0.255,0.21453,0.17182,0.20777,0.32143
3,1,0.67568,0.68067,0.16814,0.35134,0.26295,0.31863,0.33732,0.42857
1,0.5,0.77027,0.72269,0.19027,0.53551,0.36651,0.34365,0.63129,0.53571
3,1,0.68243,0.67227,0.15044,0.3207,0.25084,0.28045,0.28251,0.42857
3,1,0.67568,0.68067,0.14602,0.39738,0.20007,0.23436,0.43697,0.42857
1,0.5,0.71622,0.68908,0.14602,0.3733,0.28278,0.32521,0.33732,0.42857
3,1,0.71622,0.72269,0.14159,0.43209,0.35575,0.33838,0.27753,0.42857
1,0.5,0.72297,0.72269,0.15487,0.44006,0.36516,0.39039,0.3423,0.39286
7,1,0.87838,0.84874,0.18584,0.75757,0.43645,0.52337,1,0.60714
7,1,0.77703,0.82353,0.20354,0.6198,0.37626,0.38051,0.81066,0.53571
1,0.5,0.87838,0.86555,0.16814,0.90243,0.71923,0.63529,0.72098,0.46429
7,1,0.87838,0.87395,0.15487,0.75155,0.51379,0.59381,0.84554,0.67857
7,1,0.81757,0.86555,0.18142,0.65167,0.41964,0.53654,0.64624,0.67857
1,0.5,0.85135,0.84874,0.19469,0.7009,0.54909,0.40553,0.75585,0.46429
7,1,0.81757,0.77311,0.15487,0.57252,0.34398,0.53785,0.61634,0.39286
1,0.5,0.83784,0.83193,0.19027,0.69223,0.47848,0.71165,0.58645,0.46429
3,1,0.61486,0.57143,0.12832,0.27377,0.20646,0.22186,0.25262,0.21429
9,0.5,0.60811,0.63866,0.13717,0.37648,0.32616,0.30612,0.28251,0.25
3,1,0.60135,0.58824,0.10177,0.27413,0.21453,0.24226,0.21774,0.25
4,0,0.21622,0.17647,0.035398,0.016292,0.011769,0.023041,0.013453,0.14286
8,0,0.38514,0.34454,0.079646,0.062511,0.042704,0.048058,0.073244,0.21429
8,0,0.32432,0.2605,0.053098,0.043563,0.039677,0.048716,0.033383,0.14286
8,0,0.32432,0.31933,0.075221,0.050115,0.034969,0.061883,0.048331,0.25
4,0,0.2027,0.17647,0.039823,0.015761,0.01614,0.019091,0.013453,0.10714
9,0.5,0.68243,0.70588,0.13274,0.34284,0.25824,0.2844,0.34728,0.35714
9,0.5,0.66892,0.71429,0.15929,0.33203,0.26765,0.26267,0.29248,0.46429
1,0.5,0.76351,0.76471,0.15487,0.4838,0.34566,0.34957,0.56652,0.71429
3,1,0.65541,0.66387,0.14159,0.36179,0.28783,0.35221,0.29746,0.32143
3,1,0.73649,0.70588,0.15487,0.35931,0.2922,0.28111,0.32237,0.32143
7,1,0.77027,0.76471,0.17699,0.55445,0.41695,0.48255,0.4569,0.39286
1,0.5,0.73649,0.73109,0.16814,0.43067,0.36617,0.38973,0.35227,0.42857
3,1,0.75,0.71429,0.13274,0.37206,0.26295,0.44174,0.28251,0.39286
7,1,0.75,0.7479,0.16372,0.48911,0.36247,0.43581,0.37718,0.32143
7,1,0.75,0.71429,0.14159,0.42394,0.3534,0.44042,0.31241,0.35714
3,1,0.68919,0.68067,0.15044,0.32956,0.24479,0.35616,0.28749,0.28571
1,0.5,0.72973,0.71429,0.15929,0.40995,0.32515,0.2844,0.32237,0.42857
1,0.5,0.72297,0.72269,0.15044,0.36143,0.2811,0.316,0.35725,0.39286
9,0.5,0.68243,0.66387,0.13274,0.32761,0.18494,0.23831,0.35725,0.46429
8,0,0.37838,0.36975,0.075221,0.077209,0.061197,0.078341,0.14798,0.25
3,1,0.58784,0.57983,0.12389,0.28776,0.308,0.25806,0.19283,0.32143
9,0.5,0.57432,0.58824,0.13717,0.27271,0.23201,0.20145,0.24265,0.39286
3,1,0.58108,0.59664,0.13274,0.22738,0.19099,0.19026,0.20777,0.35714
1,0.5,0.76351,0.7479,0.16372,0.46095,0.29825,0.34628,0.46188,0.53571
9,0.5,0.65541,0.66387,0.14159,0.32584,0.28985,0.23371,0.2576,0.5
9,0.5,0.68919,0.68067,0.16372,0.32584,0.24378,0.27979,0.28251,0.32143
2,1,0.50676,0.4874,0.10619,0.1468,0.11063,0.12442,0.13303,0.28571
9,0.5,0.57432,0.57983,0.14602,0.29148,0.17014,0.26926,0.28251,0.42857
3,1,0.57432,0.57983,0.12832,0.22242,0.15669,0.19223,0.2277,0.39286
3,1,0.61486,0.63866,0.15044,0.28812,0.20007,0.20342,0.27255,0.42857
9,0.5,0.46622,0.47059,0.10177,0.12998,0.11432,0.092824,0.11809,0.25
2,1,0.49324,0.47899,0.12389,0.17,0.12441,0.1422,0.15795,0.28571
6,0,0.43919,0.41176,0.097345,0.11086,0.07263,0.087558,0.11809,0.28571
6,0,0.48649,0.47899,0.097345,0.1337,0.099865,0.11126,0.11809,0.25
3,1,0.60811,0.60504,0.15044,0.29414,0.1846,0.2212,0.30742,0.42857
8,0,0.39865,0.37815,0.084071,0.093324,0.081372,0.067808,0.078226,0.21429
3,1,0.56081,0.52101,0.12832,0.22401,0.13349,0.2133,0.21774,0.32143
5,0.5,0.35135,0.32773,0.079646,0.063397,0.050101,0.053983,0.058296,0.21429
2,1,0.45946,0.45378,0.092921,0.13388,0.10659,0.1027,0.11809,0.39286
9,0.5,0.57432,0.58824,0.12389,0.21728,0.1614,0.17775,0.20279,0.28571
3,1,0.55405,0.57143,0.14159,0.23304,0.16577,0.16787,0.23269,0.46429
9,0.5,0.64189,0.58824,0.12389,0.28351,0.16342,0.21462,0.25262,0.32143
9,0.5,0.50676,0.4958,0.11504,0.16221,0.11634,0.14549,0.13303,0.25
8,0,0.44595,0.41176,0.10619,0.11404,0.084398,0.091508,0.10812,0.21429
9,0.5,0.53378,0.5126,0.11947,0.17673,0.1113,0.15076,0.16293,0.32143
2,1,0.45946,0.42017,0.11504,0.11263,0.087088,0.098749,0.10314,0.25
2,1,0.5,0.45378,0.11062,0.16044,0.11937,0.14747,0.13802,0.28571
2,1,0.53378,0.4958,0.12832,0.18257,0.12508,0.16195,0.17788,0.35714
2,1,0.56081,0.53782,0.13274,0.20312,0.14728,0.18894,0.18784,0.28571
2,1,0.5,0.5042,0.13274,0.17106,0.12105,0.16392,0.15296,0.35714
6,0,0.47297,0.54622,0.092921,0.11493,0.085743,0.1027,0.098156,0.32143
2,1,0.57432,0.52941,0.11947,0.15867,0.11466,0.13825,0.15296,0.28571
2,1,0.42568,0.39496,0.11062,0.10749,0.080699,0.10731,0.088191,0.21429
8,0,0.39189,0.36134,0.075221,0.071896,0.051782,0.0632,0.068261,0.21429
3,1,0.68243,0.68908,0.14602,0.38941,0.27102,0.27518,0.34728,0.35714
3,1,0.61486,0.60504,0.14159,0.27661,0.19671,0.20737,0.24265,0.5
9,0.5,0.64865,0.65546,0.11947,0.29538,0.22529,0.2133,0.27255,0.42857
9,0.5,0.66216,0.64706,0.15487,0.31893,0.2078,0.25346,0.32237,0.46429
1,0.5,0.74324,0.7563,0.19027,0.51124,0.33288,0.37722,0.43199,0.75
8,0,0.27027,0.26891,0.066372,0.040199,0.031944,0.037525,0.033383,0.21429
6,0,0.49324,0.4958,0.11947,0.15336,0.12139,0.10862,0.12307,0.39286
8,0,0.2973,0.28571,0.070796,0.043209,0.031944,0.041475,0.038365,0.28571
4,0,0,0,0.0088495,0,0,0,0,0
4,0,0.074325,0.07563,0.026548,0.003896,0.0023535,0.0032915,0.0024915,0.071429
4,0,0.047297,0.058823,0.026548,0.002125,0.0010085,0.001975,0.001495,0.071429
4,0,0.11486,0.10924,0.030973,0.006729,0.004371,0.0052665,0.003488,0.14286
9,0.5,0.66216,0.62185,0.14159,0.3331,0.23436,0.28703,0.27255,0.57143
8,0,0.26351,0.2437,0.061947,0.034708,0.022193,0.0316,0.033383,0.14286
4,0,0.20946,0.20168,0.057522,0.022135,0.016813,0.013167,0.018435,0.14286
8,0,0.30405,0.29412,0.070796,0.044449,0.028581,0.034233,0.038365,0.25
8,0,0.34459,0.33613,0.075221,0.057907,0.041695,0.050691,0.058296,0.25
8,0,0.37162,0.34454,0.075221,0.060918,0.046739,0.044766,0.058296,0.32143
8,0,0.33108,0.31933,0.070796,0.055428,0.042031,0.042133,0.048331,0.42857
8,0,0.38514,0.36975,0.075221,0.06924,0.049428,0.053983,0.068261,0.28571
8,0,0.31081,0.31933,0.066372,0.054542,0.044721,0.049374,0.043349,0.21429
8,0,0.36486,0.36134,0.097345,0.074907,0.054472,0.071099,0.068261,0.21429
8,0,0.34459,0.32773,0.092921,0.060032,0.043376,0.045424,0.058296,0.21429
1,0.5,0.69595,0.69748,0.15929,0.3972,0.28211,0.36866,0.35725,0.42857
3,1,0.7027,0.67227,0.13717,0.37489,0.34465,0.2844,0.29746,0.39286
3,1,0.67568,0.68067,0.16372,0.38675,0.30094,0.28506,0.3423,0.5
1,0.5,0.70946,0.7395,0.14602,0.43899,0.32549,0.36471,0.33732,0.5
9,0.5,0.65541,0.66387,0.15487,0.35736,0.25723,0.27123,0.36721,0.5
9,0.5,0.65541,0.66387,0.16372,0.37825,0.25521,0.22976,0.40708,0.64286
9,0.5,0.63514,0.68067,0.14159,0.31716,0.22865,0.21725,0.3423,0.32143
7,1,0.75676,0.7563,0.15044,0.50044,0.40619,0.39039,0.36223,0.5
3,1,0.69595,0.70588,0.14159,0.38941,0.32044,0.33575,0.29248,0.42857
3,1,0.62838,0.70588,0.13717,0.32796,0.26429,0.25477,0.2576,0.35714
3,1,0.66892,0.64706,0.11062,0.30565,0.24647,0.22647,0.26756,0.39286
9,0.5,0.61486,0.61345,0.14602,0.3161,0.21385,0.31402,0.24265,0.35714
4,0,0.22973,0.23529,0.053098,0.032938,0.029253,0.0316,0.024415,0.10714
5,0.5,0.26351,0.2437,0.070796,0.041969,0.030598,0.036208,0.038365,0.17857
3,1,0.52027,0.54622,0.11504,0.22561,0.20108,0.20013,0.15795,0.35714
9,0.5,0.60135,0.66387,0.13274,0.31627,0.24243,0.24424,0.23269,0.46429
5,0.5,0.37162,0.36975,0.097345,0.10289,0.081708,0.08295,0.088689,0.25
9,0.5,0.53378,0.56303,0.13274,0.22437,0.14627,0.11587,0.25262,0.28571
2,1,0.50676,0.5126,0.11062,0.1762,0.13618,0.13101,0.16791,0.42857
7,1,0.76351,0.78992,0.19027,0.62936,0.3043,0.37525,0.54659,0.75
1,0.5,0.69595,0.7479,0.17699,0.41969,0.2764,0.3555,0.36721,0.53571
1,0.5,0.73649,0.72269,0.18142,0.43103,0.25992,0.32916,0.38216,0.46429
1,0.5,0.75,0.7563,0.19911,0.5394,0.37592,0.43845,0.44694,0.5
1,0.5,0.75,0.77311,0.13717,0.44519,0.27539,0.25872,0.40708,0.42857
1,0.5,0.78378,0.81513,0.19027,0.65238,0.49866,0.42989,0.58147,0.75
7,1,0.79054,0.79832,0.16372,0.47689,0.33087,0.32192,0.4868,0.39286
1,0.5,0.72297,0.7479,0.21239,0.58084,0.3571,0.43976,0.6861,0.60714
1,0.5,0.75676,0.78992,0.18142,0.52488,0.3692,0.40948,0.42701,0.67857
3,1,0.59459,0.62185,0.11947,0.25146,0.17855,0.21066,0.24763,0.35714
3,1,0.62162,0.60504,0.16372,0.29733,0.21049,0.20803,0.29746,0.5
8,0,0.38514,0.38655,0.092921,0.084824,0.060861,0.074391,0.073244,0.21429
2,1,0.51351,0.5042,0.10619,0.15849,0.11836,0.13627,0.14798,0.28571
9,0.5,0.55405,0.57143,0.12389,0.22224,0.15299,0.16656,0.22272,0.46429
9,0.5,0.59459,0.54622,0.15487,0.33806,0.21789,0.20737,0.30742,0.46429
3,1,0.62162,0.60504,0.15044,0.31061,0.19771,0.25806,0.28251,0.32143
9,0.5,0.61486,0.63866,0.13717,0.24686,0.19301,0.20935,0.20279,0.32143
3,1,0.56757,0.57983,0.13717,0.22755,0.16207,0.1738,0.20279,0.57143
9,0.5,0.49324,0.5042,0.11062,0.16841,0.088097,0.10665,0.18784,0.28571
3,1,0.62162,0.63866,0.14159,0.28635,0.2115,0.23568,0.23767,0.32143
9,0.5,0.62838,0.63866,0.15929,0.35205,0.25723,0.29691,0.32237,0.57143
7,1,0.66216,0.7563,0.18584,0.45139,0.33625,0.36669,0.35227,0.39286
1,0.5,0.72297,0.70588,0.14602,0.39455,0.28716,0.28966,0.31241,0.5
3,1,0.66216,0.67227,0.15487,0.35807,0.22932,0.27189,0.34728,0.64286
1,0.5,0.70946,0.7395,0.17257,0.37383,0.25757,0.24951,0.3722,0.89286
8,0,0.2973,0.26891,0.075221,0.044625,0.03228,0.044108,0.038365,0.17857
8,0,0.27027,0.2521,0.066372,0.038428,0.02959,0.036867,0.033383,0.17857
8,0,0.27703,0.2605,0.075221,0.037011,0.025555,0.038183,0.0284,0.10714
9,0.5,0.56081,0.57143,0.12389,0.19373,0.14829,0.16722,0.14798,0.35714
5,0.5,0.39865,0.37815,0.092921,0.082168,0.060188,0.076366,0.073244,0.28571
2,1,0.44595,0.42017,0.084071,0.12272,0.097176,0.11718,0.098156,0.28571
3,1,0.62838,0.63866,0.15487,0.31521,0.21587,0.22844,0.33234,0.42857
5,0.5,0.39865,0.37815,0.088496,0.088543,0.070948,0.077682,0.072247,0.25
5,0.5,0.38514,0.36134,0.088496,0.076147,0.058843,0.064516,0.069756,0.17857
2,1,0.53378,0.5126,0.11504,0.16646,0.12172,0.14944,0.14798,0.32143
4,0,0.16892,0.15126,0.053098,0.012396,0.0077335,0.01185,0.009467,0.10714
4,0,0.12162,0.10924,0.026548,0.0069065,0.004035,0.005925,0.003488,0.071429
1,0.5,0.77027,0.77311,0.21239,0.54525,0.31607,0.48519,0.53164,0.42857
9,0.5,0.64189,0.59664,0.11062,0.26864,0.16779,0.21462,0.19283,0.46429
9,0.5,0.66892,0.63866,0.12832,0.31999,0.26328,0.30941,0.27255,0.32143
7,1,0.75,0.72269,0.16814,0.4397,0.31103,0.40158,0.38715,0.71429
9,0.5,0.65541,0.64706,0.12389,0.34319,0.29724,0.2686,0.26258,0.46429
1,0.5,0.7027,0.67227,0.17257,0.47052,0.30834,0.42528,0.3423,0.64286
7,1,0.73649,0.69748,0.17699,0.43333,0.25555,0.35484,0.43199,0.78571
