2,0.46832,0.26543,0.058304,0.17471,0.13043,0.10405,0.15809,0.10419,0.21663,0.21611,0.18991,0.17951,0.2076,0.18988,0.090843,0.48504,1,0.87389,0.12406,0.91012,0.96362,0.70475,0.79997
2,0.37675,0.1504,0.018118,0.18234,0.16996,0.14258,0.18221,0.14256,0.41656,0.37551,0.38829,0.40733,0.38655,0.3883,0.098514,0.35922,1,0.95373,0.57842,0.72607,0.7915,0.7499,0.68946
2,0.39631,0.1781,0.44529,0.1906,0.16996,0.14644,0.16452,0.14641,0.27762,0.21611,0.24384,0.24478,0.27498,0.24393,0.10504,0.35406,1,0.91693,0.4454,0.61662,0.75167,0.63766,0.57488
2,0.38141,0.12981,0.0017617,0.21347,0.16996,0.17341,0.19185,0.17354,0.26073,0.19967,0.23344,0.246,0.25546,0.23341,0.12114,0.36963,1,0.9416,0.51715,0.69962,0.57694,0.58561,0.66452
2,0.38158,0.14434,0.072841,0.099111,0.090909,0.078998,0.093783,0.078985,0.29058,0.23418,0.30162,0.27422,0.29145,0.30158,0.056785,0.44916,1,0.86903,0.49667,0.50226,0.5208,0.50456,0.44577
2,0.46337,0.1859,0.078253,0.087039,0.090909,0.073218,0.083065,0.073367,0.31012,0.23993,0.34149,0.2673,0.27008,0.34157,0.038673,0.57006,1,0.84579,0.4205,0.65702,0.57653,0.6644,0.49945
2,0.49824,0.18492,0.1192,0.09784,0.090909,0.073699,0.08896,0.073688,0.2956,0.22925,0.33359,0.2578,0.23379,0.33368,0.056498,0.48691,1,0.65493,0.44863,0.49109,0.45925,0.50011,0.43291
1,0.43852,0.20146,0.065074,0.18234,0.16996,0.15029,0.1597,0.15026,0.06436,0.064914,0.054507,0.051289,0.059576,0.054564,0.054525,0.62546,1,0.32986,0.63025,0.43529,0.48313,0.56448,0.35503
2,0.093534,0.21199,0.07192,0.14771,0.20949,0.11946,0.15166,0.11944,0.2568,0.24322,0.24596,0.22727,0.2344,0.24605,0.089824,0.55373,1,0.62107,0.65205,0.43269,0.51906,0.63308,0.36239
1,0.48148,0.21671,0.057716,0.091169,0.090909,0.087669,0.076099,0.087655,0.092386,0.082991,0.08359,0.081275,0.088292,0.083579,0.032785,0.70987,1,0.37811,0.5842,0.32208,0.49527,0.51888,0.21304
1,0.34066,0.2175,0.093619,0.10419,0.090909,0.087669,0.098071,0.087494,0.088096,0.092851,0.082435,0.077883,0.084769,0.082552,0.040201,0.6778,1,0.23846,0.60703,0.30615,0.42733,0.39633,0.24535
1,0.3902,0.25563,0.083935,0.045108,0.051383,0.043834,0.045016,0.043667,0.069746,0.062449,0.060478,0.059973,0.072134,0.060534,0.01948,0.71239,1,0.49911,0.40628,0.15261,0.61573,0.36407,0.13249
1,0.43217,0.19637,0.069974,0.1061,0.090909,0.10212,0.086281,0.10226,0.07641,0.0682,0.0651,0.066079,0.082702,0.06522,0.035172,0.70052,1,0.39951,0.59567,0.24034,0.45833,0.23787,0.18785
1,0.63307,0.21383,0.72878,0.038437,0.011858,0.047206,0.040729,0.047199,0.013146,0.0098603,0.020801,0.014925,0.0063558,0.020863,0.0087214,0.7451,0,0.38653,0.66567,0.1115,0.38557,0.14262,0.084978
1,0.64559,0.21916,0.72895,0.023189,0.011858,0.031792,0.024652,0.031787,0.0055687,0.0032868,0.0094376,0.0096336,0.0032927,0.0095648,0.0032466,0.91437,0,0.41036,0.66842,0.051058,0.37605,0.30242,0.049628
1,0.64064,0.23077,0.73476,0.013977,0.011858,0.021676,0.023044,0.021673,0.028209,0.021364,0.035632,0.0346,0.017766,0.035627,0.0017188,0.90766,0,0.48854,0.65503,0.16219,0.38023,0.039593,0.10724
1,0.66328,0.22342,0.75768,0.0038119,0.0079051,0.012042,0.0080386,0.01188,0,0,0.0026965,0.0048847,0,0.0027603,0.00022281,0.98525,0,0.26126,0.6687,0.048689,0.3878,0.053961,0.024029
1,0.66858,0.22328,0.75238,0.0031766,0.0079051,0.012524,0.0075027,0.012683,0.00036516,0,0.0025039,0.0054274,0.00053603,0.0025035,0,1,0,0.19483,0.66778,0,0.35399,0,0
1,0.65857,0.22132,0.74979,0.0095299,0.011858,0.017823,0.012326,0.017659,0.02191,0.018077,0.025231,0.02578,0.018225,0.025292,0.0022281,0.94656,0,0.20458,0.67113,0.033864,0.36898,0.45545,0.027072
1,0.5213,0.18529,0.59031,0.077192,0.051383,0.07948,0.07985,0.079628,0.10699,0.085456,0.13463,0.10543,0.068382,0.13474,0.016583,0.60046,1,0.24168,0.81491,0.3282,0.47672,0.46879,0.25121
1,0.51134,0.17035,0.56469,0.06385,0.051383,0.065992,0.067524,0.066142,0.081888,0.0682,0.093028,0.080054,0.059116,0.09308,0.0087532,0.67097,1,0.198,0.83403,0.35411,0.42794,0.49522,0.26651
1,0.5348,0.20229,0.63321,0.036849,0.051383,0.040944,0.039657,0.040938,0.044733,0.037798,0.052196,0.042741,0.036067,0.052189,0.0052838,0.7436,1,0.34372,0.76463,0.27353,0.46377,0.3764,0.20171
1,0.57864,0.20448,0.6191,0.047014,0.051383,0.04817,0.048232,0.048162,0.064725,0.054232,0.072034,0.058752,0.049544,0.072153,0.006366,0.7262,1,0.32717,0.7332,0.35408,0.58669,0.42671,0.24056
1,0.5695,0.19509,0.64541,0.041296,0.051383,0.046724,0.04448,0.046878,0.049388,0.041085,0.061441,0.050339,0.03936,0.061433,0.0052838,0.74701,1,0.16312,0.76228,0.23822,0.43858,0.42297,0.17814
1,0.55727,0.19268,0.58438,0.02859,0.011858,0.031792,0.029475,0.031947,0.046467,0.03862,0.055277,0.044912,0.039436,0.055334,0.0061113,0.73202,1,0.11636,0.7367,0.1665,0.12863,0.41737,0.14744
1,0.8668,0.29636,0.91974,0.041296,0.011858,0.048651,0.048232,0.048643,0.07285,0.064914,0.11171,0.061601,0.031702,0.1117,0.021485,0.58096,0,0.11314,0.31827,0.11831,0.20795,0.44197,0.10458
1,0.89108,0.29942,0.96148,0.035896,0.011858,0.042871,0.043408,0.042703,0.07358,0.056697,0.10612,0.063501,0.040738,0.10611,0.019416,0.59758,0,0.46929,0.23899,0.21181,0.34217,0.37075,0.1509
1,0.90296,0.30367,0.96125,0.013342,0.0079051,0.01975,0.024116,0.019746,0.04245,0.033689,0.062018,0.044505,0.024045,0.062011,0.012382,0.68792,0,0.42403,0.24302,0.164,0.1921,0.40367,0.0972
1,0.89952,0.31208,0.93517,0.018107,0.0079051,0.023603,0.025188,0.023439,0.049297,0.040263,0.075501,0.041927,0.02259,0.075619,0.013082,0.67427,0,0.40765,0.25756,0.17523,0.21567,0.41928,0.12048
1,0.91501,0.32649,0.95786,0.021283,0.011858,0.02842,0.030011,0.028255,0.059704,0.046015,0.086864,0.055224,0.032927,0.086982,0.013082,0.65679,0,0.49214,0.22856,0.14625,0.27321,0.43098,0.10935
1,0.95547,0.32526,0.67541,0.0054003,0,0.011561,0.011254,0.011559,0.018076,0.01479,0.030624,0.02171,0.010797,0.03062,0.011682,0.74632,0,0.82552,0.2427,0.11671,0.43807,0.26927,0.086695
1,0.1971,0.054013,0.28956,0.11309,0.13043,0.048651,0.059486,0.048643,0.060161,0.047658,0.077042,0.027951,0.054675,0.07716,0.024636,0.59827,0,0.75372,0.63495,0.27583,0.58556,0.29209,0.18502
1,0.20158,0.056953,0.28328,0.082592,0.090909,0.026975,0.033762,0.027131,0.066368,0.056697,0.091487,0.031479,0.052148,0.091475,0.012636,0.67179,0,0.65827,0.71627,0.26811,0.58237,0.28075,0.17466
1,0.2102,0.0672,0.29952,0.083545,0.090909,0.035164,0.040193,0.034998,0.11229,0.09203,0.15139,0.061601,0.073972,0.1515,0.013178,0.67845,0,0.69196,0.80335,0.23766,0.5588,0.18546,0.12224
1,0.22126,0.065485,0.27228,0.088945,0.13043,0.030347,0.041265,0.030342,0.098503,0.082169,0.13251,0.052782,0.068535,0.13256,0.013018,0.67419,0,0.58549,0.74133,0.23066,0.6431,0.44869,0.12727
1,0.23092,0.073283,0.32588,0.085133,0.090909,0.033237,0.039657,0.033232,0.1226,0.10271,0.16718,0.068114,0.073359,0.16722,0.013241,0.66045,0,0.47412,0.76459,0.16138,0.4821,0.24423,0.15486
1,0.23872,0.076998,0.30585,0.10229,0.13043,0.046724,0.048767,0.046717,0.14095,0.1175,0.18124,0.08806,0.094035,0.18128,0.013337,0.6904,0,0.38222,0.84232,0.20398,0.5934,0.35607,0.21322
2,0.11921,0.066363,0.21529,0.18837,0.24901,0.13536,0.21115,0.13517,0.16113,0.13969,0.198,0.14098,0.10322,0.1981,0.030907,0.51154,1,0.65201,0.97506,0.59942,0.44862,0.25072,0.56368
2,0.12532,0.04942,0.22433,0.22427,0.28854,0.15896,0.23955,0.15877,0.20586,0.18242,0.25693,0.19294,0.13286,0.25703,0.03549,0.50093,1,0.7047,0.94642,0.65657,0.48503,0.26305,0.62194
2,0.12858,0.059035,0.21817,0.19568,0.24901,0.1368,0.22615,0.13678,0.25205,0.2046,0.30374,0.23501,0.15951,0.30383,0.028774,0.52755,1,0.66548,0.98434,0.63759,0.52233,0.22225,0.60166
2,0.16846,0.056687,0.25864,0.18551,0.20949,0.11127,0.20204,0.11141,0.12224,0.11175,0.14137,0.12062,0.094111,0.14148,0.019607,0.58425,1,0.63923,0.97,0.60689,0.63876,0.26616,0.55904
2,0.16619,0.060729,0.24568,0.19695,0.24901,0.12813,0.2149,0.12827,0.15437,0.1479,0.18086,0.14315,0.10858,0.18096,0.022949,0.57555,1,0.66144,0.95275,0.63066,0.5771,0.17959,0.58335
2,0.15437,0.34531,0.22571,0.22205,0.28854,0.14692,0.22937,0.14705,0.20732,0.21775,0.26002,0.1905,0.13784,0.25998,0.034313,0.53723,1,0.67992,0.96857,0.60673,0.48498,0.18168,0.56304
1,0.70328,0.27627,0.25277,0.036213,0.011858,0.038054,0.032154,0.038208,0.082801,0.069844,0.10015,0.093351,0.05077,0.10021,0.025655,0.69548,0,0.19884,0.41668,0.16715,0.13669,0.46154,0.11801
1,0.78612,0.27933,0.19107,0.030496,0.011858,0.041426,0.031618,0.041259,0.086909,0.065735,0.10747,0.098507,0.047553,0.10752,0.0075119,0.71921,0,0.44661,0.44612,0.12135,0.18031,0.39962,0.11187
1,0.77954,0.26374,0.80615,0.031131,0.011858,0.040462,0.027867,0.040616,0.062899,0.049302,0.079353,0.072999,0.036833,0.079471,0.0087532,0.70775,0,0.25269,0.47855,0.18056,0.20172,0.38053,0.12154
1,0.8179,0.27041,0.91053,0.040661,0.011858,0.051541,0.033762,0.051694,0.062991,0.049302,0.082242,0.068521,0.035225,0.08236,0.0091034,0.71214,0,0,0.43433,0.13007,0.027948,0.47818,0.10147
1,0.82122,0.30634,0.89631,0.011753,0.0079051,0.022158,0.011254,0.022154,0.045919,0.036154,0.060478,0.05251,0.022743,0.060598,0.00748,0.73047,0,0.047319,0.39584,0.084741,0.11384,0.25789,0.060149
1,0.81872,0.28046,0.27476,0.022236,0.011858,0.032755,0.025723,0.03275,0.072211,0.056697,0.093798,0.080054,0.039436,0.093914,0.0113,0.65456,0,0.114,0.42839,0.11766,0,0.30931,0.097357
2,0.30276,0.11762,0.008895,0.20616,0.20949,0.17437,0.1865,0.17419,0.20486,0.18735,0.26483,0.16825,0.13087,0.26486,0.067416,0.45188,1,0.47499,0.58416,0.46205,0.49655,0.4167,0.37616
2,0.28314,0.13158,0.0030398,0.23983,0.24901,0.21146,0.19882,0.21127,0.19691,0.18324,0.22785,0.16133,0.14427,0.22789,0.082567,0.46891,1,0.56363,0.61667,0.47738,0.44885,0.38627,0.37634
2,0.32133,0.12262,0.0019172,0.29638,0.28854,0.2789,0.20096,0.27886,0.40442,0.32293,0.51945,0.25129,0.20469,0.51939,0.15332,0.4835,1,0.59888,0.62611,0.37883,0.32762,0.30927,0.29211
2,0.34788,0.12385,0.010749,0.18869,0.16996,0.1922,0.14041,0.19201,0.40844,0.33854,0.55894,0.26106,0.22329,0.55887,0.07531,0.53958,1,0.53862,0.60966,0.30806,0.25818,0.31754,0.20177
2,0.31667,0.12301,0,0.21061,0.20949,0.19316,0.17524,0.19313,0.23106,0.23007,0.27215,0.18128,0.17076,0.27224,0.080657,0.48049,1,0.54312,0.62193,0.40573,0.34343,0.38018,0.28227
2,0.27959,0.15198,0.0015775,0.25508,0.24901,0.22447,0.20686,0.22427,0.36735,0.32703,0.44183,0.25726,0.23103,0.44184,0.10491,0.41165,1,0.66902,0.63324,0.49846,0.49205,0.54228,0.41099
1,0.18482,0.076672,0.2633,0.075286,0.090909,0.05395,0.068596,0.053941,0.068651,0.055053,0.099961,0.048168,0.047936,0.099949,0.012,0.70312,1,0.55854,0.75168,0.39291,0.72666,0.34775,0.2975
1,0.13784,0.99283,0.23918,0.11595,0.16996,0.096339,0.12701,0.096484,0.13639,0.11586,0.17681,0.10923,0.094724,0.17692,0.017761,0.63956,1,0.58929,0.85754,0.46572,0.67617,0.22483,0.37471
2,0.13073,0.052972,0.24091,0.10356,0.13043,0.092486,0.10236,0.092471,0.13584,0.10764,0.18817,0.10244,0.085152,0.18815,0.013178,0.69077,1,0.42106,0.96263,0.47941,0.44029,0.357,0.41416
2,0.13027,0.041765,0.22761,0.11055,0.16996,0.10067,0.10557,0.10066,0.11512,0.099425,0.15967,0.08806,0.076269,0.15965,0.012955,0.68097,1,0.48285,0.92801,0.44972,0.69515,0.1952,0.38125
2,0.1429,0.095289,0.23895,0.10546,0.13043,0.097303,0.10557,0.097287,0.27798,0.21775,0.37712,0.22537,0.152,0.37707,0.026737,0.60672,1,0.54359,0.85933,0.39577,0.7539,0.26006,0.30939
1,0.12945,0.04744,0.23803,0.093393,0.13043,0.076108,0.10075,0.075935,0.11366,0.09203,0.15967,0.085346,0.07022,0.15971,0.0113,0.70629,1,0.40345,0.96434,0.46538,0.54995,0.15775,0.38979
2,0.041053,0,0.14271,0.13977,0.20949,0.12669,0.12862,0.12683,0.20522,0.14626,0.25963,0.17856,0.13294,0.2596,0.031734,0.54596,1,0.9062,0.81802,0.51524,0.54752,0.26447,0.44629
2,0.072402,0.02766,0.11554,0.27637,0.36759,0.26686,0.25938,0.26666,0.19783,0.22679,0.25385,0.16459,0.10874,0.25395,0.068593,0.43725,1,0.78823,0.85989,0.55164,0.58401,0.43378,0.48342
2,0.045251,0.013289,0.10958,0.16709,0.24901,0.15462,0.1731,0.15476,0.28026,0.22925,0.34881,0.25522,0.16517,0.34889,0.055957,0.43136,1,0.67252,0.7816,0.63705,0.33503,0.54393,0.58704
2,0.042334,0.01137,0.12708,0.16963,0.24901,0.17341,0.14952,0.17322,0.20102,0.17338,0.25751,0.17246,0.11264,0.25761,0.056021,0.45591,1,0.74551,0.81459,0.5122,0.45965,0.36002,0.44755
2,0.073508,0.016065,0.17359,0.13914,0.20949,0.13632,0.13719,0.1363,0.13447,0.10764,0.17643,0.11547,0.079026,0.17653,0.037305,0.49155,1,0.69541,0.85104,0.53204,0.31668,0.44708,0.45592
2,0.060957,0.00032661,0.12855,0.083863,0.13043,0.086224,0.08896,0.08637,0.11585,0.096138,0.15832,0.10488,0.063787,0.15836,0.026005,0.56096,1,0.74682,0.78937,0.35068,0.16192,0.2804,0.2749
2,0.51536,0.21109,0.056813,0.18393,0.13043,0.16859,0.17578,0.16857,0.35065,0.28759,0.42835,0.3327,0.21372,0.42836,0.17204,0.22157,1,0.6998,0.61874,0.48384,0.75818,0.74558,0.40921
2,0.53934,0.20001,0.51829,0.075604,0.051383,0.073218,0.081458,0.073045,0.26456,0.20214,0.31818,0.26092,0.16525,0.31821,0.086482,0.31435,1,0.76298,0.61141,0.41712,0.69702,0.74514,0.32285
2,0.52328,0.20474,0.4351,0.048602,0.051383,0.045761,0.054662,0.045593,0.25607,0.19885,0.31163,0.25034,0.15813,0.31166,0.098227,0.30411,1,0.79831,0.54946,0.28894,0.7417,0.54762,0.20726
2,0.51198,0.25563,0.34621,0.11182,0.090909,0.10549,0.1179,0.10563,0.5073,0.40674,0.61941,0.48697,0.30355,0.61933,0.15148,0.22275,1,0.80802,0.66356,0.44294,0.66021,0.76218,0.36541
2,0.49813,0.22291,0.052972,0.088945,0.090909,0.081407,0.086817,0.081233,0.52702,0.46426,0.64195,0.49986,0.31266,0.64187,0.13206,0.25595,1,0.79985,0.67591,0.39445,0.66075,0.70457,0.30965
2,0.53195,0.25267,0.45715,0.17186,0.13043,0.15559,0.17524,0.1554,0.30665,0.29334,0.35478,0.29824,0.20951,0.35486,0.22784,0.13919,1,0.7802,0.68224,0.64827,0.83125,1,0.59555
2,0.45563,0.21201,0.072288,0.18234,0.13043,0.15366,0.19346,0.15364,0.51908,0.45111,0.61537,0.50366,0.33655,0.61529,0.27565,0.13424,1,0.92594,0.63296,0.62484,0.86209,0.8427,0.53313
2,0.3704,0.12491,0.47068,0.079733,0.090909,0.075145,0.072347,0.075132,0.63949,0.5645,0.76387,0.59593,0.38066,0.76377,0.050705,0.45611,1,0.57042,0.55807,0.28087,0.45223,0.40998,0.18553
2,0.34892,0.12828,0.4423,0.09244,0.090909,0.087669,0.087889,0.087655,0.29542,0.24486,0.37134,0.26472,0.17857,0.37142,0.058853,0.42018,1,0.46169,0.6383,0.36393,0.18362,0.40972,0.294
2,0.37139,0.12109,0.064021,0.06798,0.090909,0.059249,0.071811,0.0594,0.45381,0.45357,0.55586,0.43745,0.28172,0.55591,0.036477,0.50914,1,0.4454,0.49205,0.32768,0.3765,0.29218,0.24081
2,0.40452,0.14457,0.01684,0.060356,0.051383,0.061657,0.055734,0.061487,0.25215,0.18242,0.30951,0.23758,0.1566,0.30947,0.024986,0.55994,1,0.57355,0.54934,0.30982,0.40923,0.32057,0.24081
1,0.40236,0.12477,0.48432,0.06385,0.051383,0.064066,0.05627,0.063895,0.21161,0.1627,0.26156,0.18168,0.14182,0.26159,0.030334,0.53857,1,0.44498,0.52341,0.31059,0.39228,0.40972,0.24932
1,0.41209,0.13628,0.45675,0.055273,0.051383,0.052987,0.049303,0.053139,0.22156,0.18242,0.26021,0.19729,0.16004,0.26017,0.02505,0.57799,1,0.2561,0.47468,0.2798,0.42402,0.46706,0.22196
2,0.21369,0.085327,0.29197,0.35324,0.36759,0.32514,0.28457,0.32493,0.26766,0.21118,0.32357,0.21764,0.18141,0.32366,0.25738,0.2803,1,0.87032,0.55858,0.71325,0.58315,0.55541,0.61322
2,0.21806,0.078407,0.17692,0.38437,0.40711,0.36513,0.30171,0.36507,0.34097,0.27691,0.40196,0.27951,0.2442,0.40191,0.32651,0.28416,1,0.73368,0.46456,0.50729,0.44095,0.453,0.44703
2,0.22225,0.080857,0.19744,0.56163,0.56522,0.52553,0.48124,0.52528,0.52766,0.47165,0.60786,0.46038,0.38778,0.60784,0.53089,0.16232,1,0.89127,0.40106,0.76021,0.53259,0.53886,0.69163
2,0.21718,0.079448,0.29289,1,1,1,0.76635,1,0.75078,0.66228,0.94434,0.57273,0.4194,0.94428,1,0.017313,1,0.96768,0.32895,0.77102,0.57226,0.69745,0.67606
2,0.23354,0.098596,0.058471,0.43933,0.44664,0.40318,0.43783,0.40328,0.47617,0.41002,0.53313,0.4209,0.34114,0.53312,0.37489,0.269,1,0.89421,0.27509,0.68022,0.6841,0.5405,0.6469
2,0.29624,0.98885,0.0039207,0.90311,0.8419,0.86031,0.82315,0.86033,0.77278,0.69433,0.98151,0.60176,0.40616,0.98151,0.82328,0.083232,1,0.79283,0.26748,0.84894,0.59513,0.5639,0.82893
1,0.36051,0.10709,0.056841,0.025413,0.051383,0.017823,0.02358,0.01782,0.016158,0.018077,0.012904,0.012076,0.022207,0.013031,0.013687,0.74445,1,0.094078,0.58994,0.19646,0.18683,0.25837,0.14374
1,0.38228,0.11864,0.36354,0.0047649,0.011858,0.0038536,0.0042872,0.0040135,0.0069381,0.0073952,0.0026965,0.0016282,0.011639,0.0026961,0.0056657,0.81151,1,0.01652,0.46691,0.15429,0.3118,0.28569,0.10077
1,0.35719,0.11885,0.39226,0.028272,0.051383,0.023121,0.022508,0.023278,0.035786,0.033689,0.039484,0.03365,0.026036,0.039479,0.016329,0.77136,1,0.25414,0.58042,0.17494,0.45925,0.25406,0.14154
1,0.38857,0.12572,0.45295,0,0.011858,0,0,0,0.010042,0.0098603,0.012904,0.0084125,0.016004,0.013031,0.0053474,0.86585,1,0.18106,0.41293,0.17787,0.40133,0.31434,0.12895
1,0.36994,0.11352,0.39307,0.02859,0.051383,0.02264,0.016077,0.022797,0.04528,0.042728,0.034284,0.029579,0.041963,0.034279,0.018907,0.74746,1,0.31964,0.50185,0.24679,0.5468,0.47858,0.12586
1,0.37058,0.11266,0.38795,0.001906,0.011858,0.0033719,0.0021436,0.0033713,0.0063904,0.0065735,0,0.00081411,0.020982,0,0.0055066,0.87324,1,0.12786,0.40552,0.22162,0.34761,0.38863,0.1462
2,0.60949,0.21791,0.085328,0.18996,0.13043,0.18401,0.15916,0.18414,0.1908,0.15612,0.25347,0.16893,0.10453,0.25343,0.028074,0.54836,1,0.56228,0.66236,0.38328,0.61323,0.52734,0.2923
1,0.6542,0.24869,0.13938,0.1439,0.090909,0.14595,0.1313,0.14577,0.1216,0.10025,0.14195,0.11791,0.08676,0.142,0.020339,0.6014,1,0.41885,0.61185,0.48937,0.56319,0.50167,0.38933
1,0.69967,0.24122,0.76885,0.14009,0.090909,0.14451,0.13237,0.14465,0.073672,0.057518,0.095724,0.066214,0.045026,0.095712,0.02435,0.56759,1,0.19023,0.55054,0.27004,0.40094,0.48,0.19023
1,0.6772,0.24322,0.71473,0.21379,0.13043,0.20906,0.21061,0.20902,0.13,0.10271,0.15832,0.12388,0.080251,0.15836,0.039819,0.5228,1,0.56538,0.58882,0.55843,0.46323,0.42413,0.4631
1,0.7091,0.26651,0.68963,0.11626,0.090909,0.12187,0.10075,0.12201,0.066277,0.052588,0.078197,0.060651,0.044567,0.078251,0.017666,0.61895,1,0.43056,0.5895,0.36196,0.5493,0.47418,0.27602
1,0.68692,0.25353,0.15282,0.10388,0.051383,0.11272,0.082529,0.11254,0.10508,0.10189,0.12558,0.096879,0.067769,0.12556,0.031289,0.54552,1,0.17486,0.56109,0.22334,0.39491,0.67387,0.14701
1,0.36988,0.79762,0.020778,0.21855,0.20949,0.16185,0.15702,0.16166,0.081158,0.12325,0.065678,0.03555,0.04227,0.065798,0.19053,0.61985,1,0.35263,0.35214,0.59515,0.57467,0.56902,0.47609
1,0.40685,0.69488,0.037261,0.09784,0.090909,0.070328,0.061629,0.070316,0.046011,0.051767,0.029083,0.024016,0.045409,0.029144,0.047395,0.72807,1,0.45319,0.31688,0.34601,0.60107,0.54162,0.26007
1,0.47985,0.71058,0.078045,0.12294,0.090909,0.084778,0.090568,0.084604,0.070385,0.073952,0.058166,0.05441,0.071445,0.058159,0.055289,0.70101,1,0.53705,0.40532,0.60879,0.82355,0.69069,0.49343
1,0.52368,0.69542,0.095496,0.093393,0.090909,0.042871,0.054662,0.043025,0.02967,0.036154,0.031202,0.023609,0.033081,0.031262,0.025177,0.67378,1,0.49897,0.32254,0.55178,0.87072,0.61991,0.42961
1,0.74973,0.26809,0.16409,0.074968,0.051383,0.02842,0.019293,0.028415,0.031495,0.032046,0.043143,0.0082768,0.027261,0.043266,0.019607,0.65594,1,0.48054,0.033584,0.44256,0.86225,0.66845,0.36477
1,0.23639,0.7707,0.13112,0.13119,0.16996,0.083333,0.11897,0.08332,0.096221,0.11175,0.075886,0.07422,0.077724,0.076005,0.072731,0.66252,1,0.53943,0.43763,0.32162,0.61604,0.56181,0.22345
1,0.51513,0.23095,0.10642,0.092757,0.090909,0.067919,0.069132,0.068069,0.019628,0.026294,0.015216,0.0081411,0.029482,0.015342,0.034886,0.76099,1,0.33487,0.32628,0.58832,0.61985,0.54825,0.39407
2,0.29024,0.20693,0.10285,0.17027,0.16996,0.16281,0.16399,0.16279,0.3218,0.29252,0.41063,0.27096,0.19152,0.41064,0.060572,0.40088,1,0.6567,0.66611,0.46035,0.34667,0.29677,0.38388
